,PetID,metadata_topicality_max,metadata_topicality_mean,metadata_topicality_min,metadata_topicality_0_mean,metadata_topicality_0_max,metadata_topicality_0_min,L_metadata_0_cat_sum,L_metadata_0_dog_sum,L_metadata_any_cat_sum,L_metadata_any_dog_sum
10581,ead9fb6b7,0.9420714,0.8153583966666665,0.6771362,0.9420714,0.9420714,0.9420714,0,1,0.0,1.0
10587,13966b6a8,0.99406135,0.8225849651111112,0.57672966,0.981098744,0.99406135,0.9326035,4,1,5.0,1.0
10588,26e7f93e8,0.967032,0.7557902912698412,0.5018448,0.9445324857142857,0.967032,0.9382946,0,7,0.0,7.0
10589,3b178aa59,0.9793039,0.7923204136507935,0.5734956,0.9486542100000002,0.9793039,0.93599904,0,5,0.0,5.0
10592,5a17ff971,0.96686375,0.7795332714814815,0.52495456,0.9571475033333333,0.96686375,0.94297796,0,3,0.0,3.0
10594,188f8b07e,0.9918782,0.7242426339768518,0.52555233,0.902387495,0.9918782,0.67490983,4,0,4.0,0.0
10595,0243911ea,0.9755819,0.8044963138888888,0.5814192,0.9739856499999999,0.9755819,0.9723894,0,2,0.0,2.0
10598,30aa1059a,0.9810135,0.816668531111111,0.6042771,0.9763685133333334,0.9810135,0.97247994,0,3,0.0,3.0
10599,55c563104,0.92266124,0.6819719777380953,0.5055679,0.922016885,0.92266124,0.92137253,0,0,1.0,2.0
10600,99aa7a5a6,0.99436253,0.8296147255555555,0.58015215,0.99410829,0.99436253,0.99385405,2,0,2.0,0.0
10604,cef342d22,0.96206266,0.777439228611111,0.5690917,0.947352085,0.96206266,0.94193774,0,4,0.0,4.0
10607,c49480455,0.9814936,0.8212117827777776,0.52417594,0.9728972,0.9814936,0.9643008,0,2,0.0,2.0
10609,473af1ce7,0.993829,0.7853883845833335,0.5367822,0.9920282837500001,0.993829,0.9895669,8,0,8.0,1.0
10611,e935ae1d8,0.99279904,0.8097571266666668,0.5869523,0.9917375675,0.99279904,0.99061453,4,0,4.0,1.0
10612,abd80f666,0.97528243,0.7881278403703704,0.5546906,0.9652033433333335,0.97528243,0.9581853,0,3,0.0,3.0
10614,fd7c54ba8,0.9939543,0.8184450623368056,0.5324122,0.98917283,0.9939543,0.9645283,8,0,8.0,0.0
10615,0e56a693b,0.977618,0.7795727141493055,0.50372463,0.9601592575,0.977618,0.9390593,0,8,0.0,8.0
10617,2e5e35de8,0.99233276,0.774476735031179,0.5149909,0.9904426285714285,0.99233276,0.98846865,7,0,7.0,1.0
10618,80ae0a34f,0.9935783,0.7798943311111111,0.5170528,0.9532491575,0.9935783,0.89802516,3,1,4.0,3.0
10620,efe27171b,0.9943875,0.8070809796296295,0.59665793,0.9924166,0.9943875,0.9895931,3,0,3.0,0.0
10621,02f7300db,0.982499,0.8323555414814815,0.5871425,0.9758674666666667,0.982499,0.969097,0,3,0.0,3.0
10623,9bcd62ef1,0.9496594,0.6964224401319444,0.5030699,0.9104683250000001,0.9496594,0.8782482,0,0,0.0,1.0
10624,bdffad31f,0.9950451,0.8334486869444445,0.5323682,0.9922417112499999,0.9950451,0.9898228,8,0,8.0,0.0
10628,0073c33d0,0.98274714,0.8696774622222223,0.7116258,0.98274714,0.98274714,0.98274714,0,1,0.0,1.0
10630,fc96276a7,0.97688556,0.8482377388888889,0.6968961,0.97688556,0.97688556,0.97688556,0,1,0.0,1.0
10631,407af6f7d,0.9950188,0.8363944821904763,0.514715,0.98257356,0.9950188,0.9346987,4,0,5.0,0.0
10632,9b8a35f8b,0.99300635,0.7865358825198413,0.5028237,0.9905546900000001,0.99300635,0.98792547,3,0,3.0,0.0
10635,ffd697903,0.99204993,0.8072652566666666,0.5037386,0.990503785,0.99204993,0.98895764,2,0,2.0,0.0
10636,df0b49ce7,0.98021567,0.7930917448148148,0.5564865,0.9748129133333333,0.98021567,0.97099847,0,3,0.0,3.0
10639,ec30a3b11,0.99456835,0.8519206988888889,0.6806151,0.9940484866666667,0.99456835,0.99343985,6,0,6.0,0.0
10640,ce344f70e,0.94227904,0.7409752350000001,0.5190725,0.94174742,0.94227904,0.9412158,0,2,0.0,2.0
10641,c7cb34ee2,0.9876866,0.8531974844791665,0.55917925,0.9751061750000001,0.9876866,0.9632384,0,4,0.0,4.0
10642,2d6d161a9,0.994187,0.8259188055555556,0.56283426,0.990781632,0.994187,0.98416644,5,0,5.0,0.0
10645,bc4b95345,0.96317387,0.7748826914517194,0.52239746,0.9433154766666667,0.96317387,0.92168313,0,6,2.0,6.0
10647,91f5bb21f,0.9523613,0.7861545488888889,0.58990574,0.9523613,0.9523613,0.9523613,0,1,0.0,1.0
10648,b1ae07ad5,0.9671109,0.7444240042222223,0.52926207,0.9565237199999999,0.9671109,0.9422136,0,5,0.0,5.0
10649,086e528f0,0.99226534,0.8115076237037037,0.5103206,0.9467527233333334,0.99226534,0.85723233,2,1,2.0,1.0
10650,50361acf5,0.9830065,0.7748619358156966,0.500829,0.9638816044444444,0.9830065,0.94097954,0,9,0.0,9.0
10651,92df22369,0.9933661,0.8587629417777777,0.71077514,0.9915846480000001,0.9933661,0.98712546,5,0,5.0,0.0
10654,1b1ddc50c,0.97694564,0.8005414188888889,0.6498089,0.97694564,0.97694564,0.97694564,0,1,0.0,1.0
10656,124e6af5e,0.9925074,0.8232715582222223,0.51878065,0.983799372,0.9925074,0.95064163,4,0,5.0,1.0
10658,a672ea96d,0.9388643,0.8903867255555554,0.8426125,0.9388643,0.9388643,0.9388643,0,1,0.0,1.0
10659,b67a29908,0.9723134,0.8418019883333333,0.6735771,0.962531425,0.9723134,0.9568369,0,4,0.0,4.0
10660,890e7be2b,0.9945384,0.828845348611111,0.5626911,0.9925984275,0.9945384,0.99143654,4,0,4.0,0.0
10661,2469e58fd,0.96205467,0.7421402482685185,0.50663114,0.9089786866666666,0.96205467,0.8467245,0,4,0.0,5.0
10662,3a6197f6d,0.9700316,0.8273554075555556,0.56467545,0.96269666,0.9700316,0.9461187,0,5,0.0,5.0
10663,b94b99757,0.9851887,0.7865589216666667,0.50619733,0.9645604000000001,0.9851887,0.9439321,0,2,0.0,2.0
10664,ed74a9822,0.9856486,0.8101170894444444,0.5125975,0.9638885374999998,0.9856486,0.9263118,0,11,0.0,12.0
10666,51741c1b7,0.9613358,0.795783971111111,0.52886623,0.94690455,0.9613358,0.9324733,0,0,1.0,2.0
10668,4072b0841,0.9932317,0.8249156618518518,0.6324223,0.9830227333333333,0.9932317,0.9643992,3,0,3.0,0.0
10669,a1379a575,0.9933984,0.767623144074074,0.5186808,0.9912724333333333,0.9933984,0.9885086,3,0,3.0,0.0
10672,8939a1ac8,0.99457395,0.8114745859999999,0.56334203,0.99355461,0.99457395,0.9921787,5,0,5.0,0.0
10674,e99a775d2,0.9949687,0.8261436826666667,0.6515732,0.99152626,0.9949687,0.9891189,5,0,5.0,0.0
10675,c32ecd5bf,0.98338985,0.8200400069444443,0.6027379,0.9774698125000001,0.98338985,0.9733859,0,4,0.0,4.0
10676,a630f3a73,0.98131776,0.8063612894444445,0.5819776,0.96421198,0.98131776,0.9471062,0,2,0.0,2.0
10678,19f5a15ab,0.977198,0.7773944638690476,0.52973175,0.9584754571428571,0.977198,0.94147056,0,7,0.0,7.0
10682,2f4aa5ad9,0.9941507,0.794461644074074,0.5393129,0.99338699,0.9941507,0.9929284,3,0,3.0,0.0
10685,c301eddcb,0.980343,0.8219336566666668,0.62415177,0.980343,0.980343,0.980343,0,1,0.0,1.0
10686,9180e09cb,0.9609016,0.76583604125,0.51962346,0.9530809,0.9609016,0.9452602,0,2,0.0,2.0
10688,586585da9,0.9851702,0.8634349929629629,0.6382199,0.97640752,0.9851702,0.96463656,0,3,0.0,3.0
10689,5290a4428,0.9945444,0.803471795,0.5331682,0.993567715,0.9945444,0.99283636,4,0,4.0,0.0
10690,941eb9304,0.96939003,0.7919746622222221,0.58221114,0.96939003,0.96939003,0.96939003,0,1,0.0,1.0
10691,6b574c312,0.9813339,0.775921045111111,0.51434094,0.9421173159999998,0.9813339,0.92691714,0,5,1.0,5.0
10692,9b721dcaf,0.99367344,0.7806536969444445,0.51224774,0.9920591140000001,0.99367344,0.98949033,5,0,5.0,0.0
10694,34221a4f8,0.9949769,0.8734274308333334,0.64100975,0.981570675,0.9949769,0.9419342,4,0,4.0,1.0
10699,f1cc9dd25,0.94878685,0.7788860706051588,0.5107424,0.9391849225,0.94878685,0.932847,0,4,0.0,4.0
10703,c05adb8fe,0.9782204,0.813624662962963,0.51667535,0.9759394733333333,0.9782204,0.97300327,0,3,0.0,3.0
10704,c6f877dda,0.9903643,0.8584237855555555,0.76000285,0.9903643,0.9903643,0.9903643,1,0,1.0,0.0
10705,f47fc05a6,0.9473981,0.8238354777777778,0.6499162,0.9473981,0.9473981,0.9473981,0,0,0.0,1.0
10706,dfc8a8e9c,0.9950738,0.8197125422222223,0.58415675,0.9813516325,0.9950738,0.95461756,3,0,4.0,1.0
10707,f6e56c908,0.97586906,0.8273730233333333,0.63661444,0.9696417199999999,0.97586906,0.9627258,0,3,0.0,3.0
10711,85114144b,0.99267197,0.7890916197777778,0.50077474,0.953830136,0.99267197,0.85123646,6,0,10.0,4.0
10721,eb5eb875a,0.9236772,0.69262999,0.51719767,0.7744391566666667,0.9236772,0.51719767,0,0,2.0,2.0
10722,b8715f663,0.9664191,0.83946266,0.5797356,0.9664191,0.9664191,0.9664191,0,1,0.0,1.0
10726,e1e2ecc3e,0.99386024,0.828750275,0.66423076,0.9934792699999999,0.99386024,0.9930983,2,0,2.0,0.0
10729,ee93b2d47,0.94253314,0.7419777364583333,0.5005732,0.93963365875,0.94253314,0.9369831,0,8,0.0,8.0
10735,c7aa43e1a,0.99346644,0.8353974995833333,0.5278419,0.9869343837500001,0.99346644,0.9514807,8,0,8.0,1.0
10737,5330c4588,0.94627094,0.7781094838888889,0.5993533,0.9437649699999999,0.94627094,0.941259,0,2,0.0,2.0
10739,ae30d5690,0.9936808,0.7844515837499999,0.5067086,0.9930138500000001,0.9936808,0.9923469,2,0,2.0,0.0
10740,7ec261d88,0.99343705,0.7637308832804233,0.52622205,0.9498971099999999,0.99343705,0.87060875,3,0,3.0,0.0
10743,62955be50,0.9946576,0.846332754074074,0.6876701,0.9936602666666667,0.9946576,0.9918519,3,0,3.0,0.0
10745,4bbc7992a,0.98570675,0.7693351012499999,0.5070765,0.9845506766666666,0.98570675,0.98365504,0,3,0.0,3.0
10746,4325e9930,0.9653552,0.7633729022222222,0.5363351,0.9653552,0.9653552,0.9653552,0,1,0.0,1.0
10747,110682438,0.98519516,0.7947181813333333,0.50565314,0.9790633020000001,0.98519516,0.97498775,0,5,0.0,5.0
10748,e15b26ed8,0.9863945,0.7735312945111111,0.5300928,0.9588295240000001,0.9863945,0.9138793,0,5,0.0,5.0
10749,acb0b26ff,0.98657244,0.83222104,0.6948055,0.98456668,0.98657244,0.9831256,3,0,3.0,0.0
10752,c5422c04b,0.94844866,0.74344704,0.5030459,0.94844866,0.94844866,0.94844866,0,1,0.0,1.0
10756,7b9cc47f0,0.9760229,0.7823188773313492,0.5078979,0.9515676150000001,0.9760229,0.90586466,0,4,0.0,4.0
10757,6824120c3,0.9941153,0.8132416866666666,0.5484805,0.9940321000000001,0.9941153,0.9939489,2,0,2.0,0.0
10760,00e50c7a7,0.9397892,0.7117478051587302,0.5194347,0.9324813133333333,0.9397892,0.92346954,0,0,2.0,0.0
10764,30e66b835,0.9403111,0.7543444925396825,0.50128233,0.9388554,0.9403111,0.9360661,0,3,0.0,3.0
10765,f393a9d26,0.96556234,0.7829165948849207,0.5261703,0.9471605000000001,0.96556234,0.9258612,0,4,0.0,5.0
10766,3ebe9f7af,0.96921253,0.7760064986507936,0.51042163,0.9459920766666666,0.96921253,0.9167925,0,3,0.0,3.0
10767,a972114e1,0.99358183,0.8142731979999999,0.53542894,0.9911347339999999,0.99358183,0.9863629,5,0,5.0,2.0
10771,96477b249,0.9592116,0.7703032907619047,0.500813,0.94912974,0.9592116,0.939921,0,5,0.0,5.0
10774,b3f83cef6,0.9787845,0.8173295624444444,0.5292353,0.9715180739999999,0.9787845,0.9610878,1,4,1.0,5.0
10776,33715275e,0.99370605,0.8089235438888889,0.5708808,0.9925800124999999,0.99370605,0.9908763,4,0,4.0,0.0
10780,267f0065c,0.98462,0.7469501946296297,0.52085626,0.8702960833333334,0.98462,0.64362735,1,0,1.0,0.0
10782,547f46854,0.99344754,0.8000972302777778,0.5440275,0.993250535,0.99344754,0.9930327,4,0,4.0,0.0
10783,b5295b0e2,0.99177736,0.7696171868402778,0.50356996,0.9852429925,0.99177736,0.97676736,4,0,4.0,1.0
10785,ec2bb7160,0.9499857,0.7547093968055555,0.51272875,0.9352868025000001,0.9499857,0.92835325,0,4,0.0,4.0
10790,a22c43e29,0.9743255,0.7643065303703703,0.5140778,0.9679582,0.9743255,0.95619124,0,3,0.0,3.0
10791,b3101cf5c,0.99438745,0.8427945637037038,0.5731269,0.9917732833333334,0.99438745,0.9878362,3,0,3.0,0.0
10792,4fcd7cfe0,0.984714,0.7979557896428571,0.5336009,0.9631543899999999,0.984714,0.94668055,0,5,0.0,5.0
10793,b03336851,0.99441934,0.8038653305555555,0.5482236,0.9935064475000001,0.99441934,0.99176365,4,0,4.0,1.0
10794,282c0ac61,0.98814166,0.8018408177777778,0.6196694,0.98814166,0.98814166,0.98814166,1,0,1.0,0.0
10798,977104c05,0.9942832,0.8387569034444446,0.51737547,0.9871392370000001,0.9942832,0.9485254,9,1,10.0,4.0
10800,9c7476c25,0.9838749,0.8156729455555555,0.51367617,0.9743818666666667,0.9838749,0.9659626,0,3,0.0,3.0
10804,a2b34e983,0.95473963,0.7921902730634921,0.5251454,0.9456074859999999,0.95473963,0.921949,0,5,0.0,5.0
10806,3eaa698d3,0.9697882,0.7885827455277779,0.50611866,0.9615882360000001,0.9697882,0.9529809,0,5,0.0,5.0
10807,ae84e47c8,0.9811972,0.7682574961111112,0.52519625,0.9758904899999999,0.9811972,0.9703724,0,4,0.0,4.0
10809,50d766c25,0.99200684,0.7641869638194444,0.5237847,0.94089359,0.99200684,0.88978034,1,1,2.0,1.0
10810,b5521c7e1,0.98410773,0.8070148507407406,0.5403697,0.98205121,0.98410773,0.9789707,0,3,0.0,3.0
10811,810805880,0.99447787,0.7866588516666667,0.5542749,0.993949685,0.99447787,0.9934215,2,0,2.0,0.0
10813,75ee37fa5,0.9407532,0.7024829244444444,0.506441,0.9407532,0.9407532,0.9407532,0,1,0.0,1.0
10816,5e5f1623c,0.98325425,0.7685430322222221,0.55216277,0.98325425,0.98325425,0.98325425,0,1,0.0,1.0
10819,e681e0cbf,0.9885386,0.8056936825000001,0.5835182,0.9687967125,0.9885386,0.9137698,0,3,0.0,3.0
10821,00bfa5da9,0.93923295,0.724969658888889,0.51167154,0.937925925,0.93923295,0.9366189,0,2,0.0,2.0
10822,3cf06742b,0.926051,0.70341731,0.51419103,0.926051,0.926051,0.926051,0,1,0.0,1.0
10824,591fa7c31,0.96742475,0.8667373288888889,0.7490939,0.96742475,0.96742475,0.96742475,0,1,0.0,1.0
10825,c5c51218f,0.97045165,0.8672518361111111,0.70007366,0.965725725,0.97045165,0.9609998,0,2,0.0,2.0
10826,ff2cf88a0,0.97570604,0.7780262938888889,0.54295874,0.97468452,0.97570604,0.973663,0,2,0.0,2.0
10827,4622342f4,0.99410415,0.8267857533333333,0.5692083,0.993803446,0.99410415,0.99334073,5,0,5.0,0.0
10829,8632f7132,0.9599176,0.7972769526190475,0.5111879,0.95974715,0.9599176,0.9595767,0,2,0.0,2.0
10831,765da0e39,0.99470216,0.8216716315190971,0.55584526,0.9847370675000001,0.99470216,0.9302027,15,0,16.0,6.0
10832,8fe2cf87b,0.994471,0.8268282918518519,0.55968523,0.9941389333333334,0.994471,0.9939729,3,0,3.0,0.0
10833,1f467ba22,0.98842746,0.7623653200843253,0.51029253,0.98272358,0.98842746,0.9702839,4,0,4.0,1.0
10835,bb15b64ea,0.96520376,0.752008183234127,0.5064243,0.9369004255555554,0.96520376,0.91066766,0,5,0.0,9.0
10838,3c9dc7370,0.98145014,0.841507411111111,0.6531277,0.9732861675,0.98145014,0.96022683,0,4,0.0,4.0
10844,4512e1ea8,0.97277397,0.8280674822222223,0.61459166,0.968282385,0.97277397,0.9637908,0,2,0.0,2.0
10846,b790a32cf,0.99409723,0.819770364888889,0.6220314,0.9932359179999999,0.99409723,0.9920492,5,0,5.0,0.0
10848,702bee848,0.9422972,0.7367732173333335,0.5196233,0.9413906799999999,0.9422972,0.93981206,0,5,0.0,5.0
10850,4555f9273,0.9933489,0.859558425,0.70952165,0.993275525,0.9933489,0.99320215,2,0,2.0,0.0
10851,6d55edd17,0.98836094,0.8489552166666666,0.5168578,0.9837418979999999,0.98836094,0.98095393,0,5,0.0,5.0
10852,9b1241ef0,0.9950092,0.79758263,0.5062454,0.99366195,0.9950092,0.9923147,2,0,2.0,0.0
10853,5407c6e1a,0.9897693,0.825143189861111,0.50693107,0.98065332875,0.9897693,0.9528534,0,8,0.0,8.0
10854,c43be9e6c,0.9665302,0.7924606651322751,0.5057225,0.9546553133333333,0.9665302,0.9395854,0,3,0.0,3.0
10856,a5f82d04e,0.9627308,0.7809566248412698,0.5278211,0.95423355,0.9627308,0.9457363,0,2,0.0,2.0
10858,b2566d195,0.9747031,0.7889573969523809,0.51417464,0.9404436440000001,0.9747031,0.9220189,0,5,0.0,5.0
10859,2d441a71b,0.99306077,0.8242347705555555,0.5956055,0.9928776850000001,0.99306077,0.9926946,2,0,2.0,0.0
10862,e9b1363e5,0.99407357,0.7968749602222223,0.5612681,0.986398154,0.99407357,0.95828503,4,0,4.0,0.0
10864,3280fa256,0.9927952,0.7838552990972222,0.524811,0.9837418083333334,0.9927952,0.954187,6,0,6.0,2.0
10865,a6e2258f0,0.99410534,0.7972350551111111,0.60458666,0.993597976,0.99410534,0.9928407,5,0,5.0,0.0
10868,2b4b4e40c,0.99183,0.8581074477777777,0.69862986,0.99182655,0.99183,0.9918231,2,0,2.0,0.0
10875,ae3c2cb86,0.9920656,0.7867981366319444,0.5027471,0.9883815875,0.9920656,0.98503405,4,0,4.0,0.0
10876,62bf39bdf,0.9933212,0.8125840972222222,0.605036,0.98892465,0.9933212,0.9845281,2,0,2.0,0.0
10879,aaf465c30,0.97610337,0.7816098559149659,0.50273126,0.9462481014285714,0.97610337,0.921165,0,5,0.0,7.0
10880,4b148edd2,0.99400276,0.8112364600476191,0.5782636,0.9906309270000001,0.99400276,0.97419834,10,0,10.0,2.0
10881,cd1e7ec9d,0.994214,0.7970311607142857,0.5241391,0.973628575,0.994214,0.9226945,3,0,3.0,0.0
10882,63a5af53c,0.9938709,0.7874559807465278,0.5217626,0.9648018449999999,0.9938709,0.9162101,5,1,7.0,3.0
10883,ea65fe96c,0.9945319,0.8730356533333333,0.7340825,0.9945319,0.9945319,0.9945319,1,0,1.0,0.0
10884,88a264f0d,0.9934522,0.8202709786111111,0.58739626,0.9929022375000001,0.9934522,0.9919798,4,0,4.0,0.0
10890,8a464e436,0.99306303,0.8208975158730158,0.57608473,0.9665534825,0.99306303,0.9260666,3,0,4.0,1.0
10891,181fb7dae,0.9600581,0.7580617144444446,0.54340976,0.9458331666666666,0.9600581,0.9385084,0,3,0.0,3.0
10892,1d86e9d9d,0.99328613,0.8007336668518518,0.562092,0.9914294900000001,0.99328613,0.98873526,6,0,6.0,0.0
10895,ae0076e01,0.984941,0.803937859077381,0.50695837,0.9789979575000001,0.984941,0.9723865,0,4,0.0,4.0
10896,f6f2f9424,0.9931475,0.7817005855555557,0.51654524,0.992231872,0.9931475,0.9913249,5,0,5.0,1.0
10898,c23b6bbf6,0.9409677,0.7563329611111111,0.5083367,0.928910175,0.9409677,0.91685265,0,2,0.0,2.0
10899,e46744bb9,0.99332416,0.8019076266666667,0.51023144,0.9769712720000001,0.99332416,0.9372878,4,1,5.0,3.0
10901,42d06aa80,0.9948904,0.8283380100925927,0.61079437,0.9937798133333334,0.9948904,0.9925488,3,0,3.0,0.0
10902,b1c7e0838,0.9795087,0.8307367691666666,0.56721085,0.96943605,0.9795087,0.9636646,0,4,1.0,4.0
10903,e12797ab1,0.9673759,0.75477429,0.5220058,0.9622261333333334,0.9673759,0.9593233,0,3,0.0,3.0
10904,4745e5286,0.94029015,0.7312614630000001,0.5438487,0.891252825,0.94029015,0.8422155,0,1,0.0,1.0
10909,a63f6c6a1,0.9839209,0.7710351340341269,0.51462936,0.963885818,0.9839209,0.9278781,0,8,0.0,8.0
10910,8f47e7ad3,0.99504715,0.8269670530864197,0.6237993,0.9911332077777776,0.99504715,0.96929246,9,0,9.0,5.0
10911,4374d6f52,0.93849057,0.7710635232638889,0.5663786,0.934081485,0.93849057,0.9296724,0,2,0.0,2.0
10912,19cd32fd6,0.97022825,0.8225293073263888,0.51584333,0.957558375,0.97022825,0.9287459,0,4,1.0,4.0
10915,f82aa539c,0.9669186,0.7273243596296296,0.50750476,0.9416675633333332,0.9669186,0.91458315,0,3,0.0,3.0
10916,6f3e70321,0.9936699,0.7788439941203703,0.5419869,0.9923512133333334,0.9936699,0.9908621,3,0,3.0,1.0
10918,0e922caab,0.9507277,0.8580669219999999,0.74341846,0.9474851299999999,0.9507277,0.9440623,0,5,0.0,5.0
10923,8dada5ac5,0.834752,0.6551802614285716,0.50181097,0.834752,0.834752,0.834752,1,0,1.0,1.0
10924,ea0d7522c,0.99382204,0.8084326960833333,0.5231242,0.991195892,0.99382204,0.98584586,5,0,5.0,0.0
10927,6276a846c,0.9800417,0.7917534322073413,0.51698035,0.9766658225,0.9800417,0.96750814,0,4,0.0,4.0
10929,c2f8022f3,0.9933047,0.8231214716666666,0.5777351,0.99308995,0.9933047,0.9928752,2,0,2.0,0.0
10930,a4e09a814,0.98738515,0.7814114256944443,0.5052263,0.95668959875,0.98738515,0.9134564,0,8,1.0,8.0
10931,2c1c1b557,0.9929075,0.8058290266666668,0.58145523,0.992469775,0.9929075,0.99203205,2,0,2.0,0.0
10932,f5bf7aabd,0.9929168,0.8140268977777778,0.6296228,0.990679285,0.9929168,0.98844177,2,0,2.0,0.0
10934,38c82bfc5,0.9920362,0.7761968695555556,0.5326693,0.973064008,0.9920362,0.8999698,4,0,5.0,1.0
10935,a43540943,0.990897,0.7600287581481483,0.52850467,0.98766319,0.990897,0.98487914,3,0,3.0,1.0
10936,816112569,0.9806401,0.7531566314722221,0.50155544,0.966894492,0.9806401,0.94620353,0,5,0.0,5.0
10937,cf68421ff,0.9914201,0.8113751307936508,0.58424115,0.9872244571428571,0.9914201,0.9738874,7,0,7.0,0.0
10939,f222ca167,0.9944564,0.8103209716111112,0.5300582,0.97574147,0.9944564,0.92040193,3,0,3.0,0.0
10940,13e0627dc,0.99474674,0.844093413611111,0.71513695,0.99461411,0.99474674,0.9945206,4,0,4.0,0.0
10941,fd6c93d05,0.99364936,0.7579807188888888,0.5694488,0.99364936,0.99364936,0.99364936,1,0,1.0,0.0
10944,db044e38b,0.9867143,0.7893874778911565,0.54477745,0.9757445128571429,0.9867143,0.9698249,0,7,0.0,7.0
10945,a89f8b241,0.99420774,0.784804376111111,0.5568872,0.9939775200000001,0.99420774,0.9936648,4,0,4.0,0.0
10948,063495ecd,0.9661325,0.7967646549999999,0.52886385,0.9661325,0.9661325,0.9661325,0,1,0.0,1.0
10949,62d822791,0.9825885,0.7832174599999999,0.5331514,0.9802702999999999,0.9825885,0.9779521,0,2,0.0,2.0
10950,b0c2a069c,0.97910416,0.8606054616666667,0.73547834,0.9747622,0.97910416,0.97042024,0,2,0.0,2.0
10952,c5574bf3d,0.95975184,0.8053223455555557,0.54435605,0.9434011542857144,0.95975184,0.92083526,0,7,0.0,7.0
10958,e25112cac,0.97227436,0.7613147088425926,0.52752227,0.9686623733333334,0.97227436,0.9659755,0,3,0.0,3.0
10959,dffa9e326,0.9935978,0.8417810361111111,0.57071096,0.99222028,0.9935978,0.99084276,2,0,2.0,0.0
10960,e493537b3,0.95953053,0.7925786111111112,0.52497756,0.95502471,0.95953053,0.9519273,0,1,0.0,3.0
10962,c5b943ccc,0.9640586,0.7582910459259259,0.50403565,0.9526797383333334,0.9640586,0.93593335,0,5,0.0,5.0
10965,650a1a505,0.99406534,0.8050421248148149,0.5702591,0.99365653,0.99406534,0.99326915,3,0,3.0,0.0
10967,61e7f4ebe,0.9945003,0.8261532014814814,0.57758254,0.9936730666666667,0.9945003,0.9923022,3,0,3.0,0.0
10969,ada93cece,0.94364274,0.7792564627777778,0.5776426,0.94352305,0.94364274,0.94340336,0,2,0.0,2.0
10971,c0a4d02cc,0.972553,0.8037852177777778,0.5571739,0.9704329025,0.972553,0.96858376,0,4,0.0,4.0
10972,838934661,0.99480486,0.8820766166666667,0.7975171,0.99480486,0.99480486,0.99480486,1,0,1.0,0.0
10976,8bc5380ca,0.988246,0.8772652514814815,0.6883194,0.9872942666666665,0.988246,0.9867426,0,3,0.0,3.0
10978,335aacd34,0.98993564,0.8204551566666667,0.5837812,0.98993564,0.98993564,0.98993564,1,0,1.0,0.0
10979,f1df75b45,0.9940978,0.8586001961111112,0.6440369,0.9934273,0.9940978,0.9927568,2,0,2.0,0.0
10980,8468db069,0.9941491,0.8284009197777777,0.5009437,0.993211148,0.9941491,0.99064624,5,0,5.0,0.0
10984,369d96f21,0.9929029,0.7971745115555555,0.57358307,0.9878245400000001,0.9929029,0.9745394,5,0,5.0,0.0
10990,d0e2d8d15,0.98766416,0.820640818888889,0.6302963,0.98766416,0.98766416,0.98766416,0,1,0.0,1.0
10993,923a7163c,0.9855511,0.8348705766666665,0.54768753,0.9689205433333333,0.9855511,0.94212383,0,3,0.0,3.0
10994,8009b7ac8,0.9753437,0.7723542008333333,0.5221399,0.9609314785714285,0.9753437,0.9411641,0,7,0.0,7.0
10995,31b3d9b10,0.99312353,0.7911523632638888,0.5531249,0.9907355975000001,0.99312353,0.985443,4,0,4.0,1.0
10996,2f2301bac,0.99377054,0.7940988311111111,0.525808,0.9922237800000001,0.99377054,0.99130076,3,0,3.0,0.0
10997,463706ace,0.9921878,0.8361774694444444,0.5501217,0.9877049499999999,0.9921878,0.9832221,2,0,2.0,1.0
10999,34d5748f7,0.99402833,0.802951675122449,0.5165899,0.9505723757142858,0.99402833,0.8807984,7,0,7.0,3.0
11000,868fb91f3,0.9921678,0.8246177122222222,0.52777666,0.9830108375,0.9921678,0.9643653,3,0,4.0,0.0
11001,e9bb69a1e,0.99121314,0.8066897976507936,0.5437581,0.9877456459999999,0.99121314,0.9791124,4,0,4.0,0.0
11004,f48338adb,0.96442914,0.7762758357777778,0.54044795,0.959717934,0.96442914,0.95362043,0,5,0.0,5.0
11005,331c0bbf3,0.99492145,0.8425105138888889,0.5699259,0.9921338125,0.99492145,0.9876896,4,0,4.0,0.0
11006,f6e45accc,0.97268915,0.793589885031746,0.50122786,0.9505617199999999,0.97268915,0.9254804,0,10,0.0,10.0
11008,5d622bf92,0.9699182,0.7773117389166666,0.52014506,0.9429736679999999,0.9699182,0.9239422,0,4,0.0,5.0
11012,58d54417f,0.9648023,0.7807538214285714,0.55307317,0.9648023,0.9648023,0.9648023,0,1,0.0,1.0
11014,5b6add800,0.9949655,0.8190496661111111,0.5469118,0.990344775,0.9949655,0.9829763,4,0,4.0,1.0
11015,72ec92880,0.987433,0.7986219437037038,0.59154326,0.9835493466666666,0.987433,0.98102874,0,3,0.0,3.0
11016,799a41eba,0.9497261,0.7946516723809524,0.52235454,0.9338826833333332,0.9497261,0.9130064,0,3,0.0,3.0
11017,4715f897c,0.9860753,0.7813537408148148,0.5010162,0.9591287600000001,0.9860753,0.87626964,0,13,0.0,14.0
11018,573f51aca,0.9694469,0.7679752679166667,0.5195839,0.966026015,0.9694469,0.95880526,0,4,0.0,4.0
